facilityId,biz_status,rating,price_level,total_user_ratings
FA0001245,OPERATIONAL,4.4,2.0,169.0
FA0002330,OPERATIONAL,4.0,1.0,511.0
FA0000697,OPERATIONAL,4.4,2.0,352.0
FA0000240,OPERATIONAL,3.7,1.0,91.0
FA0004653,OPERATIONAL,4.2,1.0,74.0
FA0001554,OPERATIONAL,4.7,1.0,91.0
FA0000402,OPERATIONAL,4.6,1.0,547.0
FA0000423,OPERATIONAL,4.2,2.0,79.0
FA0003787,OPERATIONAL,4.0,1.0,98.0
FA0001163,OPERATIONAL,4.0,1.0,142.0
FA0000132,OPERATIONAL,4.6,1.0,394.0
FA0001036,OPERATIONAL,4.4,1.0,445.0
FA0000293,OPERATIONAL,4.6,2.0,394.0
FA0005232,OPERATIONAL,4.4,2.0,534.0
FA0000759,OPERATIONAL,4.6,1.0,283.0
FA0000522,OPERATIONAL,4.5,1.0,366.0
FA0002991,OPERATIONAL,3.4,1.0,167.0
FA0000105,OPERATIONAL,4.3,2.0,172.0
FA0000210,OPERATIONAL,4.4,2.0,281.0
FA0000826,OPERATIONAL,3.1,1.0,1405.0
FA0000063,OPERATIONAL,4.5,2.0,388.0
FA0004816,OPERATIONAL,4.7,2.0,1169.0
FA0000152,OPERATIONAL,4.4,2.0,820.0
FA0000621,OPERATIONAL,4.2,1.0,237.0
FA0000037,OPERATIONAL,4.0,2.0,565.0
FA0002163,OPERATIONAL,4.7,1.0,623.0
FA0003522,OPERATIONAL,4.4,1.0,346.0
FA0004884,OPERATIONAL,4.0,1.0,164.0
FA0000281,OPERATIONAL,4.4,2.0,977.0
FA0000418,OPERATIONAL,4.5,2.0,974.0
FA0000336,OPERATIONAL,4.5,2.0,300.0
FA0001014,OPERATIONAL,4.7,1.0,1147.0
FA0004604,OPERATIONAL,4.3,1.0,233.0
FA0000088,OPERATIONAL,4.5,2.0,59.0
FA0002301,OPERATIONAL,4.4,2.0,370.0
FA0000529,OPERATIONAL,4.3,1.0,313.0
FA0001513,OPERATIONAL,4.3,2.0,343.0
FA0003529,OPERATIONAL,4.1,1.0,275.0
FA0000337,OPERATIONAL,4.0,1.0,98.0
FA0001330,OPERATIONAL,4.4,1.0,663.0
FA0000887,OPERATIONAL,4.4,2.0,611.0
FA0005186,OPERATIONAL,4.7,2.0,201.0
FA0002656,OPERATIONAL,3.6,1.0,129.0
FA0002144,OPERATIONAL,4.6,2.0,834.0
FA0000130,OPERATIONAL,4.3,2.0,92.0
FA0002665,OPERATIONAL,3.5,2.0,240.0
FA0000288,OPERATIONAL,4.4,1.0,314.0
FA0001232,OPERATIONAL,4.3,1.0,177.0
FA0002372,OPERATIONAL,4.0,1.0,338.0
FA0002630,OPERATIONAL,3.9,2.0,971.0
FA0002661,OPERATIONAL,4.1,2.0,367.0
FA0000592,OPERATIONAL,4.7,2.0,269.0
FA0004635,OPERATIONAL,4.7,1.0,1066.0
FA0005028,OPERATIONAL,4.7,1.0,856.0
FA0000694,OPERATIONAL,4.2,2.0,1184.0
FA0001645,OPERATIONAL,4.4,1.0,262.0
FA0005010,OPERATIONAL,3.9,1.0,535.0
FA0001284,OPERATIONAL,4.3,2.0,416.0
FA0000394,OPERATIONAL,4.1,1.0,125.0
FA0000030,OPERATIONAL,3.8,1.0,808.0
FA0000192,OPERATIONAL,3.8,2.0,326.0
FA0004531,OPERATIONAL,4.9,2.0,75.0
FA0002654,OPERATIONAL,4.4,2.0,847.0
FA0004843,OPERATIONAL,4.6,2.0,355.0
FA0000340,OPERATIONAL,4.5,1.0,280.0
FA0004659,OPERATIONAL,3.8,1.0,692.0
FA0004735,OPERATIONAL,4.8,1.0,402.0
FA0004989,OPERATIONAL,4.2,2.0,157.0
FA0001054,OPERATIONAL,4.2,2.0,266.0
FA0001335,OPERATIONAL,4.5,2.0,246.0
FA0000870,OPERATIONAL,4.1,2.0,451.0
FA0000780,OPERATIONAL,4.7,2.0,450.0
FA0000580,OPERATIONAL,4.7,2.0,260.0
FA0003244,OPERATIONAL,4.4,1.0,439.0
FA0000659,OPERATIONAL,4.4,2.0,979.0
FA0000079,OPERATIONAL,4.2,2.0,662.0
FA0001310,OPERATIONAL,4.5,2.0,478.0
FA0002434,OPERATIONAL,3.9,2.0,408.0
FA0003881,OPERATIONAL,4.4,1.0,149.0
FA0003354,OPERATIONAL,4.9,2.0,113.0
FA0000123,OPERATIONAL,4.3,1.0,313.0
FA0001638,OPERATIONAL,4.4,2.0,1041.0
FA0003621,OPERATIONAL,4.3,2.0,659.0
FA0004761,OPERATIONAL,4.1,2.0,18.0
FA0001367,OPERATIONAL,4.4,2.0,203.0
FA0000181,OPERATIONAL,4.1,2.0,1074.0
FA0003879,OPERATIONAL,4.1,2.0,543.0
FA0000084,OPERATIONAL,4.1,2.0,684.0
FA0005033,OPERATIONAL,4.3,2.0,357.0
FA0005318,OPERATIONAL,4.5,2.0,93.0
FA0000407,OPERATIONAL,3.0,1.0,523.0
FA0000157,OPERATIONAL,4.1,2.0,169.0
FA0002152,OPERATIONAL,3.9,1.0,224.0
FA0001646,OPERATIONAL,3.7,1.0,158.0
FA0001004,OPERATIONAL,4.3,3.0,363.0
FA0001385,OPERATIONAL,3.5,2.0,21.0
FA0001022,OPERATIONAL,3.3,1.0,1498.0
FA0001021,OPERATIONAL,3.5,1.0,1861.0
FA0000644,OPERATIONAL,3.3,1.0,928.0
FA0001663,OPERATIONAL,4.6,1.0,574.0
FA0001782,OPERATIONAL,4.2,1.0,40.0
FA0003269,OPERATIONAL,4.2,2.0,771.0
FA0000747,OPERATIONAL,4.5,2.0,378.0
FA0004841,OPERATIONAL,4.6,1.0,215.0
FA0000449,OPERATIONAL,4.3,2.0,101.0
FA0003851,OPERATIONAL,4.2,2.0,419.0
FA0004976,OPERATIONAL,3.7,1.0,114.0
FA0000872,OPERATIONAL,4.0,1.0,194.0
FA0001057,OPERATIONAL,3.8,2.0,370.0
FA0001309,OPERATIONAL,4.4,2.0,627.0
FA0002757,OPERATIONAL,4.6,2.0,86.0
FA0003317,OPERATIONAL,4.5,3.0,317.0
FA0004647,OPERATIONAL,4.4,2.0,729.0
FA0000680,OPERATIONAL,4.4,2.0,763.0
FA0003794,OPERATIONAL,4.1,2.0,410.0
FA0005355,OPERATIONAL,4.1,2.0,410.0
FA0003801,OPERATIONAL,4.6,2.0,328.0
FA0004862,OPERATIONAL,3.8,2.0,153.0
FA0004964,OPERATIONAL,4.1,2.0,336.0
FA0003540,OPERATIONAL,4.2,2.0,419.0
FA0005443,OPERATIONAL,4.7,4.0,308.0
FA0001370,CLOSED_PERMANENTLY,3.4,1.0,129.0
FA0002826,OPERATIONAL,4.6,2.0,355.0
FA0005191,OPERATIONAL,4.6,1.0,1274.0
FA0002145,OPERATIONAL,4.7,1.0,79.0
FA0001269,OPERATIONAL,3.7,1.0,332.0
FA0002830,OPERATIONAL,4.1,1.0,145.0
FA0000056,OPERATIONAL,4.5,2.0,569.0
FA0002436,OPERATIONAL,4.2,2.0,650.0
FA0005142,OPERATIONAL,3.9,1.0,50.0
FA0002670,OPERATIONAL,4.0,2.0,38.0
FA0005172,OPERATIONAL,4.3,2.0,416.0
FA0001451,OPERATIONAL,3.5,1.0,499.0
FA0002562,OPERATIONAL,4.4,2.0,909.0
FA0000443,OPERATIONAL,4.5,1.0,1310.0
FA0001240,OPERATIONAL,4.7,1.0,165.0
FA0005194,CLOSED_TEMPORARILY,4.3,2.0,425.0
FA0004929,OPERATIONAL,4.4,1.0,505.0
FA0000010,OPERATIONAL,4.7,2.0,937.0
FA0000851,OPERATIONAL,3.9,2.0,863.0
FA0000541,OPERATIONAL,4.2,1.0,88.0
FA0005012,OPERATIONAL,4.4,2.0,279.0
FA0001647,OPERATIONAL,4.3,2.0,339.0
FA0002675,OPERATIONAL,4.4,2.0,1217.0
FA0005295,OPERATIONAL,4.7,2.0,176.0
FA0002303,OPERATIONAL,4.0,2.0,78.0
FA0005100,CLOSED_PERMANENTLY,4.5,2.0,79.0
FA0001760,OPERATIONAL,4.2,2.0,771.0
FA0004498,OPERATIONAL,3.9,1.0,114.0
FA0000907,OPERATIONAL,4.3,2.0,25.0
FA0000885,OPERATIONAL,4.6,2.0,648.0
FA0004764,OPERATIONAL,4.5,1.0,59.0
FA0003878,OPERATIONAL,4.0,2.0,240.0
FA0003408,OPERATIONAL,4.3,2.0,452.0
FA0000696,OPERATIONAL,4.5,2.0,513.0
FA0005062,OPERATIONAL,4.5,2.0,910.0
FA0000183,OPERATIONAL,4.6,2.0,89.0
FA0000805,OPERATIONAL,4.2,1.0,443.0
FA0003543,OPERATIONAL,4.1,1.0,127.0
FA0000456,OPERATIONAL,4.2,2.0,302.0
FA0000089,OPERATIONAL,4.3,2.0,275.0
FA0002811,OPERATIONAL,4.4,1.0,411.0
FA0005251,OPERATIONAL,4.5,2.0,785.0
FA0002787,OPERATIONAL,3.9,1.0,2637.0
FA0001168,CLOSED_TEMPORARILY,3.9,1.0,61.0
FA0000614,OPERATIONAL,4.5,2.0,1124.0
FA0004790,OPERATIONAL,4.9,2.0,131.0
FA0001244,OPERATIONAL,4.2,1.0,83.0
FA0001375,OPERATIONAL,4.7,2.0,176.0
FA0002856,OPERATIONAL,4.1,2.0,336.0
FA0005359,OPERATIONAL,3.8,1.0,237.0
FA0003545,OPERATIONAL,4.4,2.0,194.0
FA0005472,OPERATIONAL,4.5,2.0,177.0
FA0005162,OPERATIONAL,4.4,2.0,1106.0
FA0001166,OPERATIONAL,3.5,1.0,78.0
FA0000737,OPERATIONAL,4.2,1.0,262.0
FA0005233,OPERATIONAL,4.5,2.0,59.0
FA0000526,OPERATIONAL,4.6,3.0,1605.0
FA0003704,OPERATIONAL,4.5,2.0,127.0
FA0005026,OPERATIONAL,4.1,3.0,632.0
FA0000217,OPERATIONAL,4.6,2.0,2236.0
FA0004757,OPERATIONAL,4.7,2.0,201.0
FA0001225,OPERATIONAL,4.2,2.0,437.0
FA0003542,OPERATIONAL,4.5,2.0,394.0
FA0005260,OPERATIONAL,4.7,2.0,237.0
FA0005180,OPERATIONAL,4.2,1.0,486.0
FA0004648,OPERATIONAL,3.6,1.0,383.0
FA0005227,OPERATIONAL,4.7,1.0,231.0
FA0005195,OPERATIONAL,4.3,1.0,101.0
FA0005352,OPERATIONAL,4.7,2.0,718.0
FA0004844,OPERATIONAL,4.0,1.0,249.0
FA0005406,OPERATIONAL,4.3,2.0,291.0
FA0000725,OPERATIONAL,4.3,2.0,757.0
FA0005539,OPERATIONAL,4.8,2.0,669.0
FA0000140,OPERATIONAL,4.8,2.0,485.0
FA0004707,OPERATIONAL,4.9,2.0,374.0
FA0005204,OPERATIONAL,4.6,1.0,465.0
FA0004669,OPERATIONAL,4.3,2.0,128.0
FA0000971,OPERATIONAL,4.6,2.0,485.0
FA0005226,OPERATIONAL,4.4,2.0,1576.0
FA0001052,OPERATIONAL,4.6,2.0,479.0
FA0000391,OPERATIONAL,4.2,1.0,229.0
FA0001776,OPERATIONAL,4.3,1.0,541.0
FA0005081,OPERATIONAL,4.5,3.0,903.0
FA0005022,OPERATIONAL,4.5,2.0,273.0
FA0005384,OPERATIONAL,4.8,1.0,464.0
FA0005196,OPERATIONAL,4.4,2.0,755.0
FA0005165,OPERATIONAL,4.2,1.0,325.0
FA0002205,OPERATIONAL,4.5,2.0,341.0
FA0005440,OPERATIONAL,4.8,1.0,486.0
FA0005416,OPERATIONAL,2.8,1.0,404.0
FA0005280,OPERATIONAL,3.2,1.0,647.0
FA0005449,OPERATIONAL,4.1,2.0,242.0
FA0005279,OPERATIONAL,4.4,1.0,1110.0
FA0005494,OPERATIONAL,4.5,2.0,924.0
