city,facility_name,facility_name_plus,facility_id,rating,total_ratings,avg_inspection_score,avg_violations_count
BOULDER,NITRO CLUB,BOULDER - NITRO CLUB,FA0001373,3.0,84,21.00,2.5
BOULDER,NO QUE NO (MOBILE),BOULDER - NO QUE NO (MOBILE),FA0005422,5.0,5,80.00,7.0
BOULDER,NOODLES AND COMPANY #102,BOULDER - NOODLES AND COMPANY #102,FA0000579,3.7,175,10.33,1.5
BOULDER,NOODLES AND COMPANY #146,BOULDER - NOODLES AND COMPANY #146,FA0003307,3.5,263,12.75,2.0
BOULDER,NOODLES AND COMPANY #150,BOULDER - NOODLES AND COMPANY #150,FA0003466,3.6,223,3.00,1.0
BOULDER,NOPALITOS,BOULDER - NOPALITOS,FA0002186,4.8,326,47.31,3.6
BOULDER,OAK AT FOURTEENTH,BOULDER - OAK AT FOURTEENTH,FA0001242,4.6,678,61.69,3.6666666666666665
BOULDER,OREGANOS PIZZA BISTRO,BOULDER - OREGANOS PIZZA BISTRO,FA0001623,4.5,237,45.20,5.0
BOULDER,ORGANIC SANDWICH COMPANY,BOULDER - ORGANIC SANDWICH COMPANY,FA0004668,4.3,252,45.70,3.333333333333333
BOULDER,OSAKAS RESTAURANT,BOULDER - OSAKAS RESTAURANT,FA0005384,4.8,464,55.00,4.0
BOULDER,OUTBACK SALOON THE,BOULDER - OUTBACK SALOON THE,FA0000603,4.1,411,70.31,4.0
BOULDER,OZO COFFEE CAFE,BOULDER - OZO COFFEE CAFE,FA0004511,4.7,181,23.33,3.0
BOULDER,OZO COFFEE COMPANY,BOULDER - OZO COFFEE COMPANY,FA0000996,4.6,615,26.00,2.0
BOULDER,OZO COFFEE COMPANY,BOULDER - OZO COFFEE COMPANY,FA0003485,4.6,781,25.81,3.2
BOULDER,OZO EAST PEARL,BOULDER - OZO EAST PEARL,FA0002441,4.6,98,48.32,6.333333333333333
BOULDER,PANDA EXPRESS #2313 (CU),BOULDER - PANDA EXPRESS #2313 (CU),FA0001595,3.4,35,15.00,1.0
BOULDER,PANERA BREAD #2439,BOULDER - PANERA BREAD #2439,FA0002653,3.9,525,2.00,1.0
BOULDER,PAPA MURPHYS PIZZA,BOULDER - PAPA MURPHYS PIZZA,FA0002497,4.0,83,4.75,1.5
BOULDER,PARKWAY RESTAURANT,BOULDER - PARKWAY RESTAURANT,FA0000624,4.7,1101,90.50,5.0
BOULDER,PASSPORT FOOD TRUCK,BOULDER - PASSPORT FOOD TRUCK,FA0005127,4.9,63,20.00,1.0
BOULDER,PASTA JAYS,BOULDER - PASTA JAYS,FA0000628,4.2,1453,45.57,3.5
BOULDER,PEARL ST GRILL 1  (MOBILE),BOULDER - PEARL ST GRILL 1  (MOBILE),FA0001776,4.3,541,75.00,12.0
BOULDER,PEARL STREET GRILL (COMMISSARY),BOULDER - PEARL STREET GRILL (COMMISSARY),FA0004995,4.3,8,24.00,6.0
BOULDER,PEKOE SIP TEA HOUSE 4 @ ATLAS BLDG,BOULDER - PEKOE SIP TEA HOUSE 4 @ ATLAS BLDG,FA0002629,4.3,67,62.27,3.6666666666666665
BOULDER,PHO KITCHEN BAR & GRILL,BOULDER - PHO KITCHEN BAR & GRILL,FA0003878,4.0,240,25.60,2.5
BOULDER,PICAS MEXICAN TAQUERIA BOULDER,BOULDER - PICAS MEXICAN TAQUERIA BOULDER,FA0000783,4.4,798,31.43,2.0
BOULDER,PIZZA 314,BOULDER - PIZZA 314,FA0002145,4.7,79,38.09,5.0
BOULDER,PIZZA COLORE,BOULDER - PIZZA COLORE,FA0000714,4.5,554,30.00,3.0
BOULDER,PIZZA GARAGE THE,BOULDER - PIZZA GARAGE THE,FA0004787,4.5,786,26.67,3.5
BOULDER,PIZZERIA BASTA,BOULDER - PIZZERIA BASTA,FA0003317,4.5,317,12.00,2.0
BOULDER,PIZZERIA LOCALE,BOULDER - PIZZERIA LOCALE,FA0003487,4.5,1160,25.83,2.0
BOULDER,PMR CAFE THE,BOULDER - PMR CAFE THE,FA0002856,4.1,336,18.67,2.5
BOULDER,POINT CAFE THE,BOULDER - POINT CAFE THE,FA0001290,4.6,117,56.21,3.6666666666666665
BOULDER,POST BREWING COMPANY,BOULDER - POST BREWING COMPANY,FA0000697,4.4,352,49.09,4.0
BOULDER,POTBELLY SANDWICH SHOP,BOULDER - POTBELLY SANDWICH SHOP,FA0004884,4.0,164,16.67,1.5
BOULDER,PRESS PLAY,BOULDER - PRESS PLAY,FA0000751,4.2,676,17.67,2.0
BOULDER,PROTOS PIZZA,BOULDER - PROTOS PIZZA,FA0002301,4.4,370,62.50,3.333333333333333
BOULDER,PROTOS PIZZA,BOULDER - PROTOS PIZZA,FA0005022,4.5,273,6.00,4.0
BOULDER,QDOBA MEXICAN GRILL #2030,BOULDER - QDOBA MEXICAN GRILL #2030,FA0000679,4.0,574,21.12,2.0
BOULDER,R GALLERY,BOULDER - R GALLERY,FA0003637,4.7,26,10.00,1.0
BOULDER,RAGLIN MARKET,BOULDER - RAGLIN MARKET,FA0005381,4.3,113,25.00,5.0
BOULDER,RAKKAN RAMEN,BOULDER - RAKKAN RAMEN,FA0004784,4.5,76,20.20,3.333333333333333
BOULDER,RALLY SPORT HEALTH AND FITNESS,BOULDER - RALLY SPORT HEALTH AND FITNESS,FA0000688,4.3,76,20.00,1.5
BOULDER,RAPHA RACING,BOULDER - RAPHA RACING,FA0005084,4.6,65,25.33,3.0
BOULDER,RATS WOODSHACK (MOBILE),BOULDER - RATS WOODSHACK (MOBILE),FA0004834,4.6,2226,60.00,2.5
BOULDER,RAYBACK COLLECTIVE,BOULDER - RAYBACK COLLECTIVE,FA0004954,4.6,2226,3.50,2.0
BOULDER,RED ROCK COFFEE HOUSE,BOULDER - RED ROCK COFFEE HOUSE,FA0003314,4.3,268,30.00,2.0
BOULDER,RINCON ARGENTINO,BOULDER - RINCON ARGENTINO,FA0000451,4.8,1766,22.50,1.5
BOULDER,RINCON DEL SOL,BOULDER - RINCON DEL SOL,FA0000943,4.2,667,94.00,8.5
BOULDER,RIO GRANDE MEXICAN RESTAURANT,BOULDER - RIO GRANDE MEXICAN RESTAURANT,FA0000720,4.2,1702,44.50,4.666666666666667
BOULDER,RIPPLE PURE FROZEN YOGURT,BOULDER - RIPPLE PURE FROZEN YOGURT,FA0003473,4.5,238,25.62,2.0
BOULDER,RIVER AND WOODS,BOULDER - RIVER AND WOODS,FA0000418,4.5,974,62.00,4.0
BOULDER,RIVERSIDE,BOULDER - RIVERSIDE,FA0004507,4.6,126,70.07,5.0
BOULDER,ROCKY MOUNTAIN CHOCOLATE FACTORY,BOULDER - ROCKY MOUNTAIN CHOCOLATE FACTORY,FA0000728,4.4,124,16.50,2.0
BOULDER,ROSETTA HALL STALL 10 BAR,BOULDER - ROSETTA HALL STALL 10 BAR,FA0001243,4.5,488,30.73,5.5
BOULDER,RUSH,BOULDER - RUSH,FA0002311,4.5,138,28.33,3.0
BOULDER,RUSTY MELON THE,BOULDER - RUSTY MELON THE,FA0000848,4.7,93,48.33,4.5
BOULDER,RUTHIES,BOULDER - RUTHIES,FA0000801,4.7,89,36.50,4.0
BOULDER,SALT,BOULDER - SALT,FA0000961,4.2,894,56.79,4.666666666666667
